date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
7/9/2016,7569831.919,42210,933946000,10.97,17254800,31949.53125,39.34748355
7/10/2016,6484172.6,39896,896899000,10.95,5479240,32798.125,49.11468467
7/11/2016,6948317.414,39242,895670000,10.46,13098000,31965.46875,27.64605388
7/12/2016,8484357.583,38430,855555000,10.52,11127700,31985.3125,28.54869326
7/13/2016,9091761.302,39597,860770000,10.5,6715660,31757.34375,32.63863904
7/14/2016,10847359.63,35569,868509000,11.51,23621900,32157.96875,24.74975016
7/15/2016,11112922.72,42593,942817000,11.95,26838900,31815.15625,32.40964188
7/16/2016,45511954.55,40991,977658000,11.65,10445700,31884.6875,29.14697037
7/17/2016,8726586.895,37999,953762000,11.16,17921600,32166.09375,23.88086019
7/18/2016,8430536.299,33849,917151000,11.03,15931900,31781.71875,19.64701243
7/19/2016,33239877.95,39107,907135000,11.62,21730000,32498.125,25.65326528
7/20/2016,121415706.1,44086,952143000,12.45,60226100,31773.90625,29.21789857
7/21/2016,177717026.7,49675,1024000000,12.65,24636900,31911.09375,75.58568767
7/22/2016,25792514.61,44687,1040640000,14.66,74779500,32787.5,34.21052072
7/23/2016,43467802.64,48288,1206190000,14.3,32489700,31690.625,37.41784761
7/24/2016,33532685.22,44923,1176250000,12.75,77750800,32391.25,33.0563052
7/25/2016,177417192,58122,1048920000,13.84,36673800,31480,37.34635349
7/26/2016,117656734.7,54691,1137660000,11.99,94428800,31991.5625,39.43033771
7/27/2016,269730773.7,61701,992645000,12.97,58278800,30770,45.48888508
7/28/2016,160142125.5,51992,1069560000,12.84,24603900,32945.3125,38.24012561
7/29/2016,97735975.19,48344,1058220000,12.79,14082300,32354.21875,63.95126238
7/30/2016,66545472.09,46930,1055410000,12.46,9047810,31939.375,45.68204827
7/31/2016,44731304.75,41925,1026310000,11.88,25441400,31641.71875,29.99046921
8/1/2016,39646653.14,48662,981735000,10.94,23999500,32219.53125,30.3715109
8/2/2016,47846670.89,45919,903978000,8.79,88803300,31594.375,30.44180227
8/3/2016,104563098.1,48872,733204000,10.29,53979400,31355.15625,33.96400381
8/4/2016,96689072.36,49346,851992000,11.04,38151400,31703.90625,33.0260361
8/5/2016,40264214.82,46559,910856000,10.93,15487900,32856.5625,32.41190047
8/6/2016,45640863.89,43089,902752000,10.88,16712600,32232.03125,29.4046126
8/7/2016,19773736.37,41377,898340000,10.91,16551000,31586.09375,26.05450904
8/8/2016,23617383.86,42880,903184000,11.25,14956700,32294.84375,27.69603243
8/9/2016,26041574.85,42789,933431000,12.24,36656600,32175.9375,53.89657543
8/10/2016,38469764.25,46695,1012910000,12.14,28096300,32666.40625,31.4768204
8/11/2016,56374761.35,45893,1005720000,11.69,17505000,32162.96875,33.42224228
8/12/2016,45861295.88,47851,968865000,11.78,13690100,32196.09375,32.08672164
8/13/2016,26573643.82,44066,975999000,11.57,7539490,32112.03125,30.19986677
8/14/2016,22344858.11,40891,960855000,11.19,8680160,31998.90625,25.07781385
8/15/2016,18074505.07,40545,929558000,11.22,7500840,31965.15625,24.19811888
8/16/2016,15960097.34,42234,932162000,11.14,7051510,32332.65625,27.15515556
8/17/2016,10039109.32,48880,924591000,10.75,8833760,32037.1875,31.16428493
8/18/2016,18996575.32,44805,892903000,10.76,6935800,31994.53125,28.70173901
8/19/2016,12746921.55,47731,893156000,10.75,5390850,32789.0625,36.0614908
8/20/2016,11539574.02,42893,893814000,11.25,7443540,31841.40625,29.83235875
8/21/2016,17326828.54,41253,936015000,11.18,4355660,32228.125,26.60769533
8/22/2016,39506302.26,42468,930708000,11.12,6588920,32699.84375,29.01744247
8/23/2016,24652417.61,44161,927065000,11.03,6489380,32289.6875,29.90945609
8/24/2016,49498021.04,48028,918039000,11.04,4423420,32187.03125,72.11857086
8/25/2016,11369713.21,46724,918977000,11.36,8552380,32273.4375,30.00325878
8/26/2016,10448042.28,49762,946092000,11.3,5857850,32135.625,32.48290393
8/27/2016,21826921.03,47246,941585000,11.15,15108400,31871.40625,31.57593595
8/28/2016,10534926.11,47889,929690000,10.93,5303040,32306.40625,28.57993924
8/29/2016,9111220.831,42580,910698000,10.98,8130540,32024.21875,25.72725672
8/30/2016,13390120.13,45441,917474000,11.23,7221260,31930.15625,29.40689668
8/31/2016,10009353.01,46872,938406000,11.67,11073700,31871.09375,32.24637659
9/1/2016,13100143.6,45771,974844000,11.99,24051500,32138.28125,29.99766426
9/2/2016,24003691.13,47430,999757000,12.11,9368300,31744.6875,31.74365594
9/3/2016,20640543.22,55316,1012580000,11.76,13358800,32384.0625,45.22987797
9/4/2016,14607698.3,44765,982952000,11.68,7220550,31495.9375,27.18074981
9/5/2016,17388884.24,48066,977169000,11.72,5724100,31859.6875,49.33606776
9/6/2016,9507620.777,42454,981303000,11.69,6346330,32194.0625,28.62886746
9/7/2016,11170082.88,48888,979087000,11.55,6115050,31681.40625,33.38026673
9/8/2016,10002476.08,48547,967010000,11.35,11535000,32267.8125,34.19942435
9/9/2016,17663129.43,55832,956210000,11.65,6109200,31908.59375,41.20653978
9/10/2016,8460825.012,53507,977515000,12.17,7220300,32216.875,41.89687901
9/11/2016,7787300.195,42595,1023640000,11.64,8791180,31830.625,27.40706334
9/12/2016,10051070.37,43291,976645000,11.89,7478080,32352.96875,28.54804571
9/13/2016,11079763.43,44320,997638000,11.92,11704300,32237.03125,35.02999901
9/14/2016,11408234.27,42499,999352000,11.92,5694820,31904.84375,30.39217184
9/15/2016,8991444.14,53693,1002970000,11.94,7309090,32528.75,36.29935897
9/16/2016,7747088.035,52522,1004740000,12.56,17421500,32182.8125,36.22695515
9/17/2016,28824170.45,57334,1055440000,12.7,7446610,32239.0625,46.93201365
9/18/2016,9939418.442,46836,1066620000,12.43,22433300,32155,35.28131815
9/19/2016,20657794.37,37734,1045870000,13.19,13838800,29573.90625,29.6452624
9/20/2016,13303929.93,40477,1111810000,14.43,31929100,34276.875,27.61737771
9/21/2016,50760042.38,53967,1214950000,13.77,28645000,32492.5,32.8255676
9/22/2016,53598096.17,44311,1150650000,13.25,27382800,32083.75,30.17218606
9/23/2016,25151002.07,52594,1112590000,13.33,9166430,31605.625,63.14613194
9/24/2016,26357451.52,35208,1122670000,12.88,9824880,34276.875,49.03093137
9/25/2016,17544124.73,43295,1083510000,13.1,5283440,33324.21875,71.02947473
9/26/2016,31892921.81,38641,1110700000,12.82,7213070,34394.21875,67.14020109
9/27/2016,19014825.46,43448,1085330000,13.1,6831070,32127.65625,115.6392056
9/28/2016,15035742.11,46771,1106330000,13.27,10239000,35287.5,98.5407521
9/29/2016,32598814.37,42726,1121060000,13.07,5990630,32403.4375,68.13269113
9/30/2016,27917158.29,40002,1104530000,13.22,5950840,32313.4375,41.27925801
10/1/2016,12023644.96,35590,1115690000,13.17,6331160,31623.28125,40.25902679
10/2/2016,10871461.74,53033,1114200000,13.2,4079660,34478.59375,91.3894999
10/3/2016,24140975.81,50920,1116600000,13.45,7458320,35749.53125,87.47521667
10/4/2016,8106752.937,47056,1137980000,13.28,8348280,33282.65625,65.92753264
10/5/2016,9156871.206,34074,1124270000,13.04,9881370,32054.53125,85.36779295
10/6/2016,13370030,40876,1102940000,12.85,12044800,33081.5625,64.16574449
10/7/2016,11803915.46,35896,1088570000,12.67,8933050,32822.5,50.2581089
10/8/2016,11439060.12,43522,1073990000,12.22,11611200,36571.25,53.56977025
10/9/2016,12671806.75,37109,1035590000,12.05,7208480,36094.6875,56.3805619
10/10/2016,30414204.08,43242,1022860000,11.76,10809200,33425.625,60.02357006
10/11/2016,30479070.71,43727,997949000,11.79,11727700,33130.9375,54.63668968
10/12/2016,27443793.16,40560,1000220000,11.93,9694640,32479.53125,39.19865461
10/13/2016,31437933.28,29943,1011190000,11.96,8665190,33092.65625,44.18646314
10/14/2016,12182945.58,32213,1018390000,11.94,4333510,34826.25,112.6585011
10/15/2016,31562574.16,41958,1014280000,11.98,4991840,32913.75,75.24662027
10/16/2016,13862807.32,33652,1018540000,11.95,3617280,32207.1875,69.082723
10/17/2016,19205453.95,34982,1016710000,12.01,5724440,32930.3125,66.99710041
10/18/2016,23097952.09,38085,1020530000,12.59,18864200,32374.0625,71.53950337
10/19/2016,34418084.05,51666,1071710000,12.02,10576200,33324.0625,96.86327472
10/20/2016,12839472.46,38237,1025620000,12.1,8170760,33142.1875,92.76412162
10/21/2016,8850363.393,43331,1033140000,12.18,5676920,34536.5625,54.94496562
10/22/2016,7485209.573,57738,1037850000,12.07,7583820,32126.875,41.96456691
10/23/2016,6042269.227,37510,1033970000,12.04,5774660,31702.65625,27.6596726
10/24/2016,5181515.385,35309,1026400000,11.97,5739690,31331.875,26.36303684
10/25/2016,7435506.449,52440,1020850000,11.41,19316000,32061.875,48.59063005
10/26/2016,12746964.73,46551,971440000,11.53,10221800,31664.53125,43.1961563
10/27/2016,10714630.35,44792,984361000,11.5,13255400,31956.875,35.28918498
10/28/2016,10272107.42,44162,979916000,11.09,13971500,31445,33.34429095
10/29/2016,16088204.94,41381,948271000,10.44,27070400,31079.0625,35.89208134
10/30/2016,20889306.08,39950,891164000,11.18,16694900,29625.78125,31.12248177
10/31/2016,26710562.59,39262,960008000,11,13393900,31964.21875,30.59147767
11/1/2016,13384397.43,44904,937123000,10.77,22901300,32021.25,33.41482553
11/2/2016,31079054.81,48526,921691000,10.75,11691700,30498.4375,41.19268589
11/3/2016,46553411.06,43439,924097000,10.8,15228600,31142.03125,29.19753574
11/4/2016,110391206.7,42275,926129000,11.09,9958040,31215.9375,29.70314027
11/5/2016,13184772.41,32514,950213000,11,5502670,30923.59375,21.70136374
11/6/2016,9399188.083,37619,941729000,10.87,5688710,31424.53125,24.59806368
11/7/2016,5566096.001,34318,934536000,10.81,5992480,31800.15625,23.28271888
11/8/2016,6947603.402,41880,930345000,10.83,6258150,33259.0625,29.02982313
11/9/2016,7206044.022,41440,928063000,10.66,14606600,32327.1875,31.46834313
11/10/2016,21427278.33,40374,915940000,10.52,4253980,31002.34375,34.98542559
11/11/2016,10514952.83,39725,902479000,10.29,6056300,31210.78125,35.37743557
11/12/2016,37062259.43,40981,883780000,9.88,10052500,31339.375,44.23578159
11/13/2016,12557459.71,40794,849342000,10.1,8227770,31950,30.71775839
11/14/2016,12627740.78,43576,867755000,9.97,3573250,32424.21875,33.92647096
11/15/2016,5461550.677,43604,857223000,10.22,6557550,31884.21875,38.31456257
11/16/2016,10409864.07,45161,878610000,10.06,9533550,31437.03125,37.0273981
11/17/2016,10807216.35,41411,865393000,9.99,6984700,31581.40625,34.92424018
11/18/2016,30465281.17,40640,859571000,9.48,10816100,30808.59375,30.42880001
11/19/2016,10449908.92,43588,816380000,9.66,5186540,33100.78125,34.70116949
11/20/2016,8248344.355,39229,832050000,9.58,5173420,32331.09375,27.90021683
11/21/2016,6154084.623,41912,825381000,9.62,3663210,32456.40625,32.59646883
11/22/2016,6556815.509,42182,829616000,9.91,11284400,31815.3125,35.25151168
11/23/2016,25477233.22,53485,855265000,9.84,4812310,31177.5,38.09484581
11/24/2016,22501593.74,64191,849229000,9.23,15987800,32621.875,82.22907797
11/25/2016,7895074.801,36727,796268000,9.4,7669720,32401.40625,58.89329241
11/26/2016,14185785.74,57092,812795000,9.33,3505990,33431.71875,59.80974804
11/27/2016,6332380.947,40745,804085000,9,8707660,32496.5625,72.59888123
11/28/2016,6214173.52,44386,777311000,8.72,6046890,33706.71875,114.9160502
11/29/2016,6512172.711,48286,754307000,8.17,17000400,33939.84375,122.2192756
11/30/2016,11322420.13,46941,705040000,8.59,10626600,32977.96875,101.5894448
12/1/2016,10026415.08,39066,743882000,8.45,5882340,31840,35.31984015
12/2/2016,8084552.292,36994,731520000,7.76,18579800,31748.28125,27.22313652
12/3/2016,26258349.73,41559,672138000,7.92,12112100,31796.40625,28.08175722
12/4/2016,35908131.87,41285,684258000,7.44,8450790,32116.40625,25.9100852
12/5/2016,11542005.19,39587,641820000,6.82,17344500,31172.5,26.25906785
12/6/2016,28690253.61,41478,589548000,7.87,50671200,31231.5625,31.26022778
12/7/2016,52470362,48039,684258000,8.38,22229600,31978.75,34.72419036
12/8/2016,20115912.57,41552,726878000,8.23,16042700,31710.625,34.98683089
12/9/2016,21171211.6,39446,708468000,8.45,12916300,32094.0625,792.4889805
12/10/2016,20544285.66,41167,732173000,8.13,8108370,31660.625,31.42794483
12/11/2016,11571886.98,40482,705363000,8.19,5545500,31676.40625,29.02731646
12/12/2016,16588728.49,38810,711348000,8.52,9119700,31778.90625,36.80282475
12/13/2016,8964276.885,38552,740099000,8.42,4486190,31342.5,31.2366663
12/14/2016,9160252.683,44509,734382000,8.27,7337220,31810,30.96445138
12/15/2016,8272904.112,47172,715861000,7.83,13184400,31850.46875,34.88665338
12/16/2016,16679388.81,46010,683399000,7.86,5178610,31367.8125,34.42786761
12/17/2016,11187774.82,43900,683357000,7.88,8502620,31756.40625,30.59438815
12/18/2016,24443540.31,38601,684028000,7.87,5890020,31962.34375,32.80170079
12/19/2016,16521701.73,36461,685054000,7.64,5894760,31889.375,27.72324656
12/20/2016,10590806.34,45061,664772000,7.66,6313550,31473.59375,36.45135777
12/21/2016,11013184.82,44104,667625000,7.91,9393550,31668.90625,43.90159747
12/22/2016,15758000.35,50653,688380000,7.58,16376700,31592.96875,54.7473654
12/23/2016,23912895.49,55081,660546000,7.17,19613100,31074.0625,38.8444056
12/24/2016,45467717.46,44302,623759000,7.27,7626020,31117.34375,29.67366919
12/25/2016,16896862.7,37674,633792000,7.18,8671840,31326.875,25.81752535
12/26/2016,7705196.469,36546,622439000,7.27,5836810,32008.4375,24.21790154
12/27/2016,5959783.621,34474,635260000,7.17,8778610,31644.6875,23.12041301
12/28/2016,10653113.88,42120,624359000,7.52,17453300,31222.8125,36.39813458
12/29/2016,24022112.9,43225,658674000,8.28,27543800,31575.15625,31.57530443
12/30/2016,37462948.71,46238,724528000,8.16,13909900,31818.75,40.70029321
12/31/2016,26162530.68,44346,712662000,7.97,9066800,31681.5625,44.81091077
1/1/2017,51964340.2,40867,698149000,8.17,14731700,31228.125,28.59880081
1/2/2017,15240630.6,38589,714900000,8.38,14579600,31748.28125,25.26222485
1/3/2017,27801515.77,39436,732988000,9.73,33625200,31527.03125,28.11834106
1/4/2017,57007677.51,45767,850115000,11.25,41051200,31527.03125,40.2453431
1/5/2017,80610424.23,50468,988599000,10.25,41557400,32099.53125,39.50458344
1/6/2017,82858782.8,49435,901249000,10.25,29471800,31817.03125,34.8575779
1/7/2017,73222587.63,43472,897636000,9.87,23153600,31359.53125,31.3190764
1/8/2017,45297779.67,43341,865667000,10.29,16676600,31895,30.18449407
1/9/2017,25849867.89,42522,904682000,10.33,25718300,31684.375,33.02422783
1/10/2017,46567750.62,46035,909897000,10.55,10879700,31750.3125,35.91916969
1/11/2017,44617946.62,48037,925320000,9.72,26823500,31349.375,38.70940401
1/12/2017,45509351.81,45062,853638000,9.86,30453800,31522.96875,34.63413431
1/13/2017,44468015.95,49879,863241000,9.77,25066600,31556.71875,37.08306066
1/14/2017,24082302.58,49841,859971000,9.65,20085800,31730.3125,35.78273198
1/15/2017,9283607.896,41253,864037000,9.9,14837900,31478.125,28.73932336
1/16/2017,5640981.999,41509,869126000,9.64,14937400,31702.03125,29.98149428
1/17/2017,8287045.816,45290,847981000,10.3,18391900,31540.3125,32.52371341
1/18/2017,15933335.55,46563,906079000,10.23,10788200,31296.09375,39.42237022
1/19/2017,9077695.258,44703,901484000,10.4,8347550,31605.46875,33.98421364
1/20/2017,10625995.48,43465,914696000,10.6,10992800,32123.59375,31.29528202
1/21/2017,29442314.3,45344,933405000,10.91,11937600,31121.09375,33.64778008
1/22/2017,10121415.65,43218,961463000,10.7,8678620,31523.75,30.66392686
1/23/2017,10602271.31,47342,944159000,10.82,7267210,31577.8125,35.76865561
1/24/2017,9380052.058,45784,946083000,10.63,8327330,31498.4375,35.01886118
1/25/2017,8342376.868,50273,936769000,10.57,6751450,31420.46875,41.16426041
1/26/2017,10032750,46108,932575000,10.59,8465020,31423.59375,37.75670634
1/27/2017,11271548.23,46364,934404000,10.54,7189170,31784.6875,36.45994764
1/28/2017,10826430.85,46437,930688000,10.56,6580700,31114.84375,35.3494287
1/29/2017,6294091.996,44730,933087000,10.48,4689950,31527.96875,33.34500901
1/30/2017,9210131.163,42361,927415000,10.57,8042180,31120,30.61854593
1/31/2017,7475837.423,44857,933975000,10.73,11648700,31928.4375,32.79253846
2/1/2017,13716542.38,43572,949969000,10.73,12852200,31413.90625,32.00903823
2/2/2017,13738338.46,44343,949793000,10.82,10172500,31332.1875,38.11554111
2/3/2017,13667821,43516,956944000,11.11,12897800,31414.84375,35.45939736
2/4/2017,18732828.46,42637,985277000,11.43,14139500,31273.28125,34.05935512
2/5/2017,20080656.74,45109,1013400000,11.35,5942960,31760.78125,32.97166173
2/6/2017,8488450.721,46416,1005930000,11.39,5695440,31598.4375,34.84082133
2/7/2017,15830310.86,47190,1012620000,11.52,7629640,31626.71875,35.86561362
2/8/2017,14586883.41,51576,1023170000,11.43,9688630,31491.40625,46.068715
2/9/2017,13177697.89,50430,1014280000,11.03,18400300,31704.21875,43.71374165
2/10/2017,15088903.49,47747,979961000,11.28,11914200,31430.9375,40.68162167
2/11/2017,18662475.8,52086,1002130000,11.35,7544520,31496.40625,46.21940355
2/12/2017,10637361.93,46313,1008030000,11.4,6264900,31589.84375,38.49593317
2/13/2017,13650971.57,44806,1011080000,11.27,7216520,31569.6875,40.33677657
2/14/2017,15758842.81,55818,1002810000,13.03,42911500,31734.0625,61.46315439
2/15/2017,45094200.79,58108,1159000000,12.92,18464700,31464.0625,49.83218435
2/16/2017,54132342.45,55165,1148860000,12.9,38002600,31728.28125,90.52776102
2/17/2017,30283665.41,49539,1147260000,12.68,11636500,31539.84375,39.21124029
2/18/2017,33130154.91,49277,1130750000,12.81,9370010,31327.8125,38.84667406
2/19/2017,30400737.62,48518,1140870000,12.76,7799740,31211.71875,44.65269893
2/20/2017,29146624.02,48006,1136610000,12.43,12994400,31267.1875,36.31267429
2/21/2017,31070583.4,49948,1099330000,12.67,15183300,31387.8125,41.03446799
2/22/2017,47777755.39,57673,1130460000,12.6,10360900,31410.625,54.86547967
2/23/2017,35365029.79,50122,1122910000,13.12,14522300,30993.59375,50.95434761
2/24/2017,33983495.1,47425,1171110000,13.07,19574400,31229.53125,43.35249304
2/25/2017,69394476.46,53929,1165230000,13.55,18533900,31263.59375,41.33923814
2/26/2017,46317046.01,53145,1206150000,14.52,20307500,31553.90625,44.66242232
2/27/2017,59263510.46,51599,1294770000,15.4,31667000,31820.15625,39.37900438
2/28/2017,144511225.1,52438,1379600000,15.82,65478900,31246.40625,45.027386
3/1/2017,196294161.9,60103,1415510000,17.35,44927500,31856.09375,50.96269142
3/2/2017,224446081.3,58598,1550750000,19.03,83627100,31144.84375,54.94297165
3/3/2017,337178394.3,70411,1702140000,19.46,95863400,31628.4375,54.86269424
3/4/2017,306805767.7,63785,1745140000,18.62,27341900,31301.40625,46.4031228
3/5/2017,206223551.5,58648,1655030000,19.3,26816300,31172.65625,42.51942052
3/6/2017,179625459.7,56464,1725360000,19.61,32432700,31561.875,43.43870349
3/7/2017,289340347.4,56907,1752530000,18.89,37972200,31153.125,41.35169202
3/8/2017,172667622.6,62486,1690760000,16.65,44304600,31068.75,43.80270862
3/9/2017,199763918.8,55239,1490500000,17.75,31418400,31325.9375,40.31748409
3/10/2017,287509767.3,64057,1589640000,19.33,87506800,30809.53125,49.7685971
3/11/2017,290137648,64071,1736630000,21.47,69150100,31027.03125,55.57275643
3/12/2017,373082046,64649,1924660000,23.44,74628900,31235.46875,47.96142906
3/13/2017,689925716.9,66483,2108300000,28.59,255488000,30849.53125,48.52902672
3/14/2017,539778903,81400,2563700000,28.65,101797000,31612.5,76.36274961
3/15/2017,276216416.8,76374,2571160000,35.06,170344000,31216.09375,74.82260577
3/16/2017,364248805.4,80175,3174750000,46.35,454418000,31373.90625,64.30798953
3/17/2017,1479568795,108541,4125480000,46.83,497534000,31431.71875,85.39888598
3/18/2017,549703028.7,106214,4211830000,34.16,262180000,31841.875,88.9662026
3/19/2017,1053644929,89682,3193600000,44.74,239430000,31482.34375,60.51984456
3/20/2017,226297445.3,84369,4031270000,43.39,154701000,30994.53125,57.00351035
3/21/2017,284636899.1,79896,3913620000,43.15,91265400,31670.3125,56.94921184
3/22/2017,556160039.9,83857,3880120000,42.34,113952000,31013.28125,64.21871893
3/23/2017,499279361.5,78300,3831310000,43.68,100724000,31375.46875,60.19647044
3/24/2017,616014600.4,81959,3929230000,53.11,297046000,30980.9375,60.99908204
3/25/2017,817499761.7,86992,4825700000,51.25,223059000,30840.9375,73.2890179
3/26/2017,611652307.1,84189,4574540000,50.52,106859000,31062.8125,58.09245301
3/27/2017,477351948.8,79266,4624990000,49.67,118978000,31172.34375,58.10472858
3/28/2017,560102264.7,91493,4482160000,50.77,97745300,31005.3125,77.73924607
3/29/2017,585025776.4,83821,4561150000,53.13,144998000,30555.46875,63.88207324
3/30/2017,693100904.9,92695,4793280000,52.21,86885700,31268.28125,69.32498441
3/31/2017,863794423.2,95382,4671190000,50.04,151416000,30819.84375,71.10513216
4/1/2017,744092031.1,102296,4517510000,50.7,92461900,31208.28125,77.40067653
4/2/2017,470365425.6,79967,4582700000,48.75,134604000,30850.9375,57.22288136
4/3/2017,673318772.1,88394,4411030000,44.36,190513000,30440.78125,66.26708212
4/4/2017,759748197.1,99398,3969730000,44.64,157568000,31186.25,74.78445755
4/5/2017,382197169.4,85299,4037940000,45.3,119733000,31055.3125,64.97985002
4/6/2017,526851110.1,85874,4089930000,43.24,147120000,31235.3125,68.31268605
4/7/2017,729340420.7,94118,3878210000,42.16,81474700,30724.375,73.38862289
4/8/2017,227814462,91942,3783000000,44.31,74138800,31074.53125,72.41898772
4/9/2017,292713295.7,71142,4009010000,43.27,55143000,30914.375,52.32712425
4/10/2017,294833241.1,73873,3919520000,43.44,44061500,30243.28125,56.80567881
4/11/2017,373673183.5,74824,3941100000,43.41,38303300,30037.1875,63.03860792
4/12/2017,395309348.9,75705,3938930000,46.29,88045700,30450.46875,58.91527217
4/13/2017,399375712.7,77128,4198420000,50.22,157200000,30213.90625,80.68895926
4/14/2017,279436945.3,83923,4531810000,47.57,91674400,30342.96875,61.65846332
4/15/2017,350996340.3,80411,4323100000,49.1,66207800,30989.6875,62.89644005
4/16/2017,173387398.3,74402,4450140000,48.72,31343800,29998.125,57.80525136
4/17/2017,86901564.74,70435,4417310000,48.3,44013300,30503.4375,55.11769542
4/18/2017,121590096.5,71937,4387860000,50.71,78748500,30648.125,60.47329724
4/19/2017,412019102.3,82886,4608260000,48.31,76281000,30519.84375,73.74478176
4/20/2017,481330218.9,85419,4373800000,49.67,79600900,29612.1875,78.39648454
4/21/2017,531039349.8,85221,4512610000,48.22,45048300,30422.1875,71.79277396
4/22/2017,376500680,78067,4381290000,48.55,37357600,30477.34375,92.1973651
4/23/2017,336927330.6,71711,4420040000,48.49,36234000,29990.3125,74.92014406
4/24/2017,350268819.5,76480,4446470000,50.03,55580600,30491.25,65.08920182
4/25/2017,427364476.4,78842,4557870000,49.89,38264600,29782.96875,72.97982447
4/26/2017,414343585.1,92688,4544370000,52.72,104884000,30760.3125,78.57420473
4/27/2017,694426567.3,89311,4809630000,62.17,246775000,29332.1875,74.78972386
4/28/2017,1070913536,104106,5669550000,70.16,346546000,29330,87.31269091
4/29/2017,993148640.5,105817,6506490000,68.38,165448000,29682.03125,79.20596841
4/30/2017,1108718917,90788,6248840000,79.02,229945000,29217.65625,70.2026858
5/1/2017,1231091399,94644,7234070000,76.3,376842000,29368.59375,78.95863027
5/2/2017,1887310513,110258,6992980000,77.26,193773000,29357.5,105.5382141
5/3/2017,1616997564,108370,7050050000,79.72,141922000,29436.40625,112.7346027
5/4/2017,2187901639,96724,7277480000,96.98,366847000,29552.65625,77.31350609
5/5/2017,2164134841,114255,8833520000,94.4,331928000,29423.4375,92.43033996
5/6/2017,2277534912,107872,8669910000,97.81,151462000,29702.03125,84.35330606
5/7/2017,1457752017,94499,8942950000,94.01,183295000,29703.4375,84.36414639
5/8/2017,1817592641,103020,8569060000,91.42,231344000,29880.15625,105.7335058
5/9/2017,1775654155,116795,8341490000,91.16,363434000,29425.9375,95.60596395
5/10/2017,1747407643,111403,8337180000,89.52,145602000,29755,106.6666284
5/11/2017,1676932053,108914,8213570000,89.88,132722000,29614.84375,104.9045369
5/12/2017,2025414294,116565,8184930000,88.66,145825000,29734.53125,109.3933802
5/13/2017,1646468527,106818,8120390000,90.84,88742200,29889.6875,109.0603735
5/14/2017,1217625030,100963,8322380000,90.79,66046600,29253.28125,106.9235883
5/15/2017,1159044313,101004,8316930000,92.41,170999000,28217.5,106.3791366
5/16/2017,1517993627,122367,8466470000,89.44,152285000,28462.34375,132.1233988
5/17/2017,1954348898,115744,8181520000,89.86,183031000,28717.96875,137.1437676
5/18/2017,1381111150,139621,8238110000,96.91,196237000,27898.90625,220.2194372
5/19/2017,1226103750,136171,8902240000,129.53,626945000,28480.78125,158.4985933
5/20/2017,1906674007,160897,11856600000,126.52,331455000,28381.25,173.9858554
5/21/2017,1526855504,129298,11705700000,157.94,570361000,28652.03125,155.5797697
5/22/2017,2241329514,148968,14522100000,174.26,1188910000,28654.0625,160.5231369
5/23/2017,4778337630,174354,15688000000,181.95,530709000,28769.21875,182.63242
5/24/2017,3072759536,181034,16779700000,190.05,561014000,28576.09375,253.7286422
5/25/2017,2724899177,180045,17446600000,174.45,943637000,28640.625,272.0906793
5/26/2017,2342992795,179296,16107000000,160.4,792458000,28838.90625,218.689885
5/27/2017,2600648742,166190,14696000000,157.76,1217060000,28963.75,206.0558265
5/28/2017,2055608230,145853,14608600000,170.51,717971000,28775.46875,182.12726
5/29/2017,1929355455,151426,15654600000,194.91,718828000,28823.28125,192.5255142
5/30/2017,2419856164,156323,18004700000,231.91,1586670000,29537.34375,192.6245581
5/31/2017,2764337436,181584,21321900000,230.67,1271600000,29819.375,319.9258719
6/1/2017,5119285284,209557,21264800000,222.24,812924000,28748.4375,634.0721771
6/2/2017,3709921102,195360,20479000000,223.78,469532000,28069.375,253.2934708
6/3/2017,3658570378,185253,20593500000,224.38,427896000,26820.625,291.5978415
6/4/2017,3789929583,170166,20659800000,245.33,753820000,27526.40625,228.1346958
6/5/2017,3430245260,175521,22615800000,248.46,435660000,27232.5,255.7138709
6/6/2017,4519228604,186633,22930400000,264.47,741553000,27789.84375,219.924347
6/7/2017,5244387046,193969,24382200000,258.07,461649000,27483.75,265.0757626
6/8/2017,4690721297,201429,23810900000,261.67,385494000,27770.78125,277.9634687
6/9/2017,4371010772,182427,24165000000,281.74,557986000,27631.25,239.51528
6/10/2017,5416949849,210512,26043700000,337.67,1611630000,27650,250.5084808
6/11/2017,3822493308,210536,31296800000,340.61,1373220000,28158.75,214.5596411
6/12/2017,4889603289,230747,31525300000,401.49,2882650000,27926.71875,313.8776096
6/13/2017,10409161244,286432,36574500000,397.54,1717380000,28100.625,512.809391
6/14/2017,7685706719,275543,36761600000,359.05,1272580000,28276.09375,294.6420993
6/15/2017,4820997071,246247,33158200000,361.93,2463450000,28268.75,254.7583744
6/16/2017,7261850338,263508,33415800000,370.23,1096280000,25855.15625,260.1381674
6/17/2017,7277705591,344218,34231300000,379.41,904653000,27935.46875,264.9105411
6/18/2017,4021692176,341960,35133800000,371.46,904703000,26645.15625,236.7781884
6/19/2017,3578004320,329939,34435700000,370.06,685172000,27422.5,254.1963906
6/20/2017,4238499387,406174,34304000000,359,1020390000,27560.625,282.6396424
6/21/2017,5178578490,417432,33310500000,336.87,1420130000,24869.21875,690.5023483
