date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2/19/2016,600896.725,1519,22081300,3.51,120692,2137.160209,14.62984563
2/20/2016,280747.302,1372,21876300,3.64,91429,2143.368372,13.93127098
2/21/2016,278880.8671,1449,22636600,4,165716,2130.176025,12.67902843
2/22/2016,2420935.091,1468,24945400,4.2,185000,2134.832148,12.92574321
2/23/2016,1123268.486,1496,25662900,3.8,214434,2169.753066,15.11996823
2/24/2016,363599.928,1433,23708800,4.02,120323,2148.024495,15.25213258
2/25/2016,495263.1315,1322,25097700,3.91,125778,2163.544903,13.2285929
2/26/2016,282716.7606,1368,24550400,3.97,77086,2148.024495,15.61501345
2/27/2016,360546.8021,1692,24850600,4.08,113700,2155.008679,51.27993165
2/28/2016,404633.0938,1284,25488700,4,150601,2189.153577,15.73889769
2/29/2016,246932.9665,1315,25026700,3.92,140688,2191.481638,11.9580498
3/1/2016,384654.9659,1600,24506800,3.9,195998,2213.98623,13.11509999
3/2/2016,357450.132,1554,24404300,3.88,126503,2213.98623,15.9278164
3/3/2016,311860.158,1587,24286300,4.71,505229,2326.165312,17.35583399
3/4/2016,727346.5797,1613,29006700,4.63,657278,2359.878067,16.82914599
3/5/2016,936216.5057,1785,28949900,4.87,590483,2378.502557,20.48187246
3/6/2016,1302820.512,1805,30831500,4.58,487244,2319.525005,20.16810158
3/7/2016,720365.6531,1773,28727400,4.3,305007,2428.167863,18.06426661
3/8/2016,827065.2148,1706,26925200,4.6,250496,9797.783985,18.84595257
3/9/2016,909701.3511,1507,29000600,4.57,200317,2152.680617,13.62718636
3/10/2016,517402.5964,1540,28738100,4.92,476033,2207.778066,13.08511958
3/11/2016,2082365.078,1621,30996500,5.15,342455,2144.144393,15.50369709
3/12/2016,568412.9026,1565,32617000,5.31,313635,2172.857148,13.91153744
3/13/2016,791167.1299,1638,33630800,5.68,738440,2153.456638,14.47217825
3/14/2016,964188.1503,1836,35742700,5.54,395433,2179.065311,16.43481447
3/15/2016,699524.6142,1809,34795400,5.84,310793,2195.36174,14.79386424
3/16/2016,1355882.055,1739,36885300,6.33,953870,2246.579087,15.02645325
3/17/2016,1454012.349,1927,39879100,5.98,595131,2253.563271,18.10336108
3/18/2016,1125876.789,1770,37683500,5.95,301156,2477.833169,15.75677354
3/19/2016,570941.619,1608,37472700,5.99,261243,2380.830618,14.10399197
3/20/2016,1197586.34,1621,36389900,6.12,220354,2364.534189,11.65675424
3/21/2016,467817.2006,1622,38624800,6.01,398501,2343.581638,13.23227563
3/22/2016,722497.9187,1745,37671000,6.09,287782,2345.133679,16.26889213
3/23/2016,673096.0052,1721,38489700,6.59,532087,2362.206128,12.64581811
3/24/2016,1692054.161,1997,42140700,6.66,461165,2287.708169,20.17892612
3/25/2016,1402959.101,1739,42063300,7.44,878166,2258.995414,19.72388421
3/26/2016,1477981.756,2236,47037100,7.21,362976,2409.543373,19.69131801
3/27/2016,575318.3214,1750,45577300,7.05,441517,2299.348475,14.59617618
3/28/2016,1436784.112,1681,44584400,7.06,577452,2223.298475,14.94304109
3/29/2016,1096858.067,1890,44656600,7.08,268689,2325.733169,16.74002784
3/30/2016,660139.7491,1529,44853600,6.78,280500,2312.972965,13.60864958
3/31/2016,648795.4734,1504,42907900,6.88,220521,2334.269393,11.67199545
4/1/2016,910168.4829,1596,43693200,7.07,189159,2520.946435,12.08794732
4/2/2016,859093.6842,1579,45096900,7.05,157191,2498.0097,13.15045636
4/3/2016,504854.7296,2068,44718800,7,351429,2383.158679,22.97313054
4/4/2016,1173184.313,1660,44373200,6.96,141900,2345.909699,15.73148858
4/5/2016,973748.5945,1656,44231400,7.07,420016,2434.376026,15.01403359
4/6/2016,1321767.31,1813,44799200,7.02,189714,2356.773985,16.48999136
4/7/2016,580218.2203,1713,44628000,6.9,174662,9335.219291,15.60658524
4/8/2016,597906.2812,1892,43766400,6.99,218748,2403.33521,15.11827186
4/9/2016,408045.922,1600,44418900,6.68,490236,2305.556638,11.04911944
4/10/2016,419010.1205,1648,42484800,6.54,874074,2503.441843,12.77423802
4/11/2016,621502.4198,1945,41432300,6.35,230475,2295.468373,10.62701647
4/12/2016,232813.7701,1611,40479000,6.5,334270,2540.690822,8.95577164
4/13/2016,487400.097,1907,41411000,6.51,223697,2517.41021,9.34068402
4/14/2016,252476.9908,1596,41460300,6.41,218510,2443.688271,8.38175737
4/15/2016,273038.0061,1612,40914100,6.03,303991,2347.46174,9.1970542
4/16/2016,759281.2299,1982,38397000,6.3,287896,2385.48674,8.29285304
4/17/2016,391813.8674,1409,40252900,6.4,206734,2352.117863,6.1645662
4/18/2016,295772.8316,1472,40579000,6.23,211282,2295.468373,6.70109292
4/19/2016,232192.3357,1431,39811000,6.39,204854,2377.726536,6.61059268
4/20/2016,471337.1352,1573,40880000,6.35,247651,2310.212761,8.64926516
4/21/2016,289564.8595,1454,40558500,6.19,187613,2335.821434,11.46877727
4/22/2016,256709.6768,1431,39777400,6.28,239961,2272.963781,10.19245616
4/23/2016,1572079.087,1427,40127700,6.51,241922,2260.547454,9.59456852
4/24/2016,633393.8398,1520,41556400,6.44,236604,2221.746434,9.14213041
4/25/2016,332335.0564,1022,41150900,6.17,269831,2106.119393,12.00229714
4/26/2016,464125.3281,901,39730900,6.08,249141,2145.696434,11.59504626
4/27/2016,521335.7497,916,39041800,6.28,422258,2157.33674,11.47855224
4/28/2016,420556.6616,1031,40567700,6.46,224846,2134.056128,13.90596608
4/29/2016,323715.4723,924,41360700,6.6,281894,2181.393373,9.92365814
4/30/2016,430620.2042,927,42428700,6.83,293789,2251.235209,11.05584642
5/1/2016,330605.0745,808,43733100,6.79,229207,2138.71225,11.64248405
5/2/2016,679923.5043,900,43546600,6.83,265828,2167.425005,12.19146089
5/3/2016,415097.5194,825,43619700,6.8,180138,2180.617352,15.70878192
5/4/2016,809575.6866,951,43558700,6.84,196202,2193.809699,15.04979397
5/5/2016,483771.9355,1037,43921600,6.82,186158,2216.746434,18.22661046
5/6/2016,312405.0921,894,43824200,6.77,215622,2255.115311,17.27666028
5/7/2016,347593.5013,1021,43408500,6.58,254392,9113.082862,16.15498814
5/8/2016,398625.6691,881,42348300,6.69,164290,2255.115311,9.42372148
5/9/2016,221606.7461,971,42968300,6.59,172995,2168.977046,10.7364248
5/10/2016,526366.4266,890,42439700,6.79,275287,2104.567352,13.93487583
5/11/2016,234075.6765,1133,43892000,6.76,214337,2188.377556,13.18068189
5/12/2016,455236.4414,856,43524000,6.78,224735,2122.415821,13.35696726
5/13/2016,245312.7558,729,43815200,6.97,282706,2149.576536,12.27337741
5/14/2016,253289.1201,766,44780500,6.95,215702,2155.008679,12.1816789
5/15/2016,522102.3956,863,44791400,7,163629,2118.535719,14.46725055
5/16/2016,809887.5663,1012,45260900,7.27,624372,2149.576536,12.40174816
5/17/2016,837475.3039,1481,46923900,7.41,233869,2110.775515,16.47985562
5/18/2016,509033.035,1074,47795000,7.39,232479,2137.93623,13.00196179
5/19/2016,860115.0549,866,47690800,7.7,390961,2134.056128,13.54822841
5/20/2016,583255.2673,988,49545300,7.95,630261,2134.056128,15.97693952
5/21/2016,1567234.401,1220,51377400,8.24,362889,2126.295923,18.8506664
5/22/2016,1063667.807,1472,53437600,8.1,308676,2145.696434,17.08190197
5/23/2016,536341.1157,1238,52138500,8.1,228942,2122.415821,15.55566725
5/24/2016,384464.2063,1079,52305900,7.76,312203,2137.93623,16.55565684
5/25/2016,668372.7691,1124,50146500,7.61,310684,2114.655617,18.83360559
5/26/2016,353882.6112,1095,49323000,7.39,206517,2153.456638,14.4745805
5/27/2016,552985.4441,786,48036000,7.5,414196,2118.535719,13.72356419
5/28/2016,1565491.265,1039,48377400,7.85,367974,2145.696434,17.42587846
5/29/2016,1798846.352,1154,50832500,8.19,400555,2137.93623,15.44639094
5/30/2016,783760.6002,1210,53108400,8.2,212989,2118.535719,18.33831873
5/31/2016,457458.723,888,53077100,8.18,341324,2134.056128,11.58443845
6/1/2016,1050821.127,1057,53022100,8.26,320823,2134.056128,11.90916045
6/2/2016,532264.0575,991,53381300,8.1,318685,2110.775515,10.64820348
6/3/2016,456890.8035,1042,52712500,8.06,447007,2145.696434,10.263194
6/4/2016,592112.2251,1100,52311100,8.05,445286,2134.056128,12.43706892
6/5/2016,647403.8143,1016,52188400,7.58,537053,2145.696434,10.47633948
6/6/2016,756884.2482,1090,49284900,7.77,302748,2110.775515,11.73905785
6/7/2016,1191128.924,947,50576500,7.91,339881,9467.19623,10.14317209
6/8/2016,487908.6032,912,51607300,7.88,272918,2122.415821,11.04687119
6/9/2016,472431.3761,955,51262200,7.82,303753,2137.93623,10.84301263
6/10/2016,658316.5697,964,50749400,7.84,475334,2137.93623,10.93914226
6/11/2016,1202390.95,888,50999700,7.9,475115,2137.93623,11.81937867
6/12/2016,1303010.768,868,51676400,7.66,897877,2141.816332,11.28489237
6/13/2016,2017141.874,1249,49887200,7.72,600793,2118.535719,14.59788538
6/14/2016,2102301.171,1252,50283500,8.2,584298,2145.696434,13.57104661
6/15/2016,1131848.252,1050,53485800,8.14,491191,2134.056128,13.2796948
6/16/2016,1397191.259,873,53254500,8.59,368946,2106.895413,10.58579532
6/17/2016,4673574.419,1467,56515800,8.36,545419,2130.176025,11.73355725
6/18/2016,1502912.796,1172,54565000,8.16,448647,2099.135209,13.00630135
6/19/2016,1402516.88,1023,53314500,7.99,556704,2126.295923,12.54038304
6/20/2016,2299290.097,1191,52181400,8.29,572251,2114.655617,11.9920715
6/21/2016,1125733.877,1069,54017900,7.78,568810,2118.535719,11.83264174
6/22/2016,1378040.009,1277,50640100,7.34,552499,2141.816332,13.52079924
6/23/2016,1701220.705,987,48274600,7.24,425205,2149.576536,10.87837703
6/24/2016,901915.3085,982,47338400,7.13,552216,2071.974495,10.78273228
6/25/2016,857889.7679,1020,46535500,6.86,463260,2180.617352,13.26138983
6/26/2016,718514.4791,969,44928500,6.78,275629,2106.895413,11.92542622
6/27/2016,1737081.704,1503,44373000,7.01,264512,2122.415821,12.94877645
6/28/2016,846724.6406,943,46253800,6.91,286458,2134.056128,10.69622982
6/29/2016,508945.875,1126,45323300,6.99,255225,2091.375005,12.00894079
6/30/2016,342947.4399,895,45834900,7.13,331408,2161.216842,9.70168265
7/1/2016,743397.4034,910,46722200,7.24,251575,2110.775515,11.40644305
7/2/2016,1448739.137,1091,47384100,7.18,279444,2141.816332,11.91254489
7/3/2016,535948.8941,1012,47136900,7.01,259776,2130.176025,12.9278018
7/4/2016,622508.3182,1206,46064500,7.08,189054,2134.056128,13.12596333
7/5/2016,1264661.888,1171,46521100,6.99,237373,2106.895413,11.80215803
7/6/2016,1713047.904,1208,45565800,6.98,243442,2118.535719,10.84632773
7/7/2016,1300600.383,1306,45914000,7.03,425808,9583.846128,13.39399129
7/8/2016,1479950.703,1396,45903300,7.45,314761,2134.056128,12.38771634
7/9/2016,614577.9858,1209,49132300,7.36,268561,2126.295923,10.04776139
7/10/2016,272610.2036,1365,48381600,7.42,268877,2114.655617,10.76746031
7/11/2016,917435.7443,1221,48979600,7.96,672593,2126.295923,9.58430006
7/12/2016,1203742.223,1474,52526000,7.84,474628,2134.056128,11.45100249
7/13/2016,877344.2034,1420,51798100,7.84,289681,2137.93623,10.88284057
7/14/2016,559837.438,1413,51797100,7.75,194024,2126.295923,10.29279013
7/15/2016,616609.2821,1438,50959600,8.09,365346,2145.696434,12.25967257
7/16/2016,527649.2151,1466,53338100,8.26,284036,2087.494903,10.08293771
7/17/2016,795808.1219,1626,54402400,8.12,248488,2130.176025,9.75691193
7/18/2016,920224.7057,1647,53774400,8.22,273466,2130.176025,11.70160341
7/19/2016,499054.3835,1187,54269700,8.5,410793,2149.576536,8.78635712
7/20/2016,692243.7805,1215,56317100,8.44,287009,2103.015311,11.54618172
7/21/2016,419554.2827,1178,55692500,8.96,435825,2114.655617,10.70966037
7/22/2016,758040.6686,1225,59167400,9.25,867493,2149.576536,10.8833422
7/23/2016,928809.5981,1410,61282500,9.31,435897,2110.775515,14.57417003
7/24/2016,739036.1447,1424,61901200,9.21,370757,2130.176025,13.17973822
7/25/2016,657640.1613,1355,61086400,9.13,314414,2118.535719,11.65940841
7/26/2016,659578.8161,1132,60513500,8.86,531920,2145.696434,10.28446987
7/27/2016,1026331.456,1164,58881400,9.15,378749,2122.415821,9.24513815
7/28/2016,1615923.9,1337,60591800,9.31,237187,2130.176025,10.2258503
7/29/2016,2328500.809,1079,61710300,9.46,212714,2106.895413,9.3182223
7/30/2016,923576.101,1152,62575400,9.22,275617,2122.415821,9.89429014
7/31/2016,974547.7625,1552,60871400,9.51,318887,2145.696434,11.50068228
8/1/2016,1271701.305,1599,62649200,9.9,1088710,2110.775515,11.47734462
8/2/2016,3093435.344,2125,66476200,9.16,1182910,2118.535719,14.10298593
8/3/2016,1968666.481,2118,61646200,9.33,719797,2157.33674,13.30163588
8/4/2016,1584786.383,1907,61830600,9.53,413348,2122.415821,13.1209238
8/5/2016,1062735.042,1635,63292400,9.72,284062,2126.295923,10.57030238
8/6/2016,910622.5335,1425,64524400,10.55,638130,9420.875107,9.53459674
8/7/2016,1434796.78,2098,70393200,10.35,458848,2130.176025,14.42370202
8/8/2016,1723748.567,1878,68797400,10.38,453814,2137.93623,11.80016907
8/9/2016,748266.3299,1708,68887400,10.3,365466,2141.816332,10.51257226
8/10/2016,1202876.15,1848,68670400,10.44,357513,2118.535719,11.68466886
8/11/2016,1678152.305,1428,69495500,11.08,534511,2141.816332,10.8794331
8/12/2016,2713690.619,1491,73849400,12.59,2030400,2122.415821,11.38181756
8/13/2016,3075508.424,2653,83697900,12.91,1847650,2126.295923,12.91240586
8/14/2016,2838750.629,2825,85451600,14.48,3708120,2145.696434,13.06910554
8/15/2016,4635415.395,2922,96808800,13.3,3240540,2137.93623,18.91952284
8/16/2016,2298815.577,2719,88224700,12.87,2724180,2110.775515,14.69679244
8/17/2016,1568292.888,2204,86139000,12.55,1054880,2118.535719,15.00756142
8/18/2016,1480119.929,1817,83107600,13.86,2019880,2137.93623,14.12304358
8/19/2016,2319581.163,2094,92310700,13.78,2879380,2110.775515,15.4500023
8/20/2016,3513692.258,2584,91807800,13.1,1451660,2114.655617,17.80833786
8/21/2016,2388974.512,2344,87463500,13.41,1177950,2122.415821,13.31974339
8/22/2016,1258159.023,2159,89571100,14.21,1409370,2122.415821,10.91175868
8/23/2016,2278290.587,2116,95908200,13.42,1404690,2126.295923,13.74217111
8/24/2016,1378448.642,1998,90187900,13.28,797964,2149.576536,14.88906599
8/25/2016,1402402.384,1981,89033500,12.31,935742,2118.535719,20.78688767
8/26/2016,1595695.139,2445,82202600,12.74,736721,2118.535719,17.51890315
8/27/2016,1339082.507,1952,85354600,12.57,2547960,2134.056128,11.3713965
8/28/2016,2401517.194,2192,84279100,12.42,932715,2126.295923,14.57364279
8/29/2016,2963581.526,2337,82747200,11.68,1761660,2137.93623,15.70472516
8/30/2016,2571171.994,2403,78030000,11.77,761521,2110.775515,18.56591095
8/31/2016,1609760.224,1577,78856900,11.89,961216,2122.415821,16.34518219
9/1/2016,1303652.577,1386,79693100,11.45,651970,2141.816332,15.67185239
9/2/2016,2150557.399,1404,76804400,11.36,790593,2130.176025,15.41131293
9/3/2016,2476019.161,1459,76249000,11.45,1215250,2099.135209,15.84120089
9/4/2016,3225568.941,1825,76192100,11.39,966253,2141.816332,16.58743454
9/5/2016,1081572.952,1671,76235500,11.27,639547,2106.895413,13.5404571
9/6/2016,580854.4688,1502,75719300,10.92,532044,9522.205821,15.48755321
9/7/2016,1562639.369,1505,73555700,11.28,669651,2130.176025,13.71123831
9/8/2016,858111.9587,1271,75879400,11.69,637683,2110.775515,12.78365663
9/9/2016,677314.7604,1259,78568100,11.22,453318,2137.93623,13.09281794
9/10/2016,479802.1259,1088,75337800,11.42,748265,2114.655617,13.14200443
9/11/2016,1239293.772,1222,76892700,11.14,583102,2153.456638,12.58948912
9/12/2016,963719.4657,1166,75150600,12.26,1357900,2114.655617,11.65622027
9/13/2016,887496.2916,1296,82919500,13,775508,2118.535719,17.08738591
9/14/2016,778887.677,1380,87620200,12.71,683059,2126.295923,13.34540735
9/15/2016,779637.2076,1213,85882800,12.21,592210,2134.056128,12.4370621
9/16/2016,591247.0787,1119,82343700,11.72,519023,2153.456638,11.95423755
9/17/2016,560845.185,1190,79017600,11.78,385226,2103.015311,11.61901169
9/18/2016,742341.8146,1123,79397100,11.64,378121,2095.255107,11.91527711
9/19/2016,323641.7325,1011,78808400,11.54,548366,2153.456638,13.33694877
9/20/2016,603223.3821,1174,77743400,11.41,447288,2114.655617,12.47486683
9/21/2016,475988.8151,1089,77453300,11.53,639852,2122.415821,12.10539452
9/22/2016,811254.401,1233,77970700,11.54,462190,2126.295923,14.94303747
9/23/2016,540461.3648,969,77854100,11.54,346538,2134.056128,11.57001611
9/24/2016,669829.2866,1014,78052900,11.53,248501,2122.415821,13.84429026
9/25/2016,456493.3634,1239,77913600,11.55,293042,2106.895413,12.53528826
9/26/2016,568230.8486,1201,78189900,11.41,466947,2141.816332,12.34259745
9/27/2016,434089.0479,1126,77160600,11.64,437637,2083.614801,16.6275619
9/28/2016,781957.3359,1237,78749100,11.59,380292,2157.33674,14.61189902
9/29/2016,1019113.01,1073,78432900,12.01,627955,2083.614801,10.93324692
9/30/2016,1394767.496,1213,81564000,12.1,624527,2149.576536,16.08275417
10/1/2016,1570423.407,1220,81946600,11.71,599642,2141.816332,14.47732604
10/2/2016,1486349.59,1207,79364000,11.78,418786,2099.135209,16.49866406
10/3/2016,611215.1021,1057,79945400,11.89,485966,2126.295923,13.69440743
10/4/2016,932088.9432,1265,80553000,12.06,428041,2126.295923,16.16787394
10/5/2016,664864.9924,1104,81727600,12.03,459125,2083.614801,13.61729919
10/6/2016,1243495.021,1290,81854800,12.06,572725,9547.145821,15.13075684
10/7/2016,771266.6325,1197,81894000,11.87,540185,2114.655617,14.19596379
10/8/2016,856596.7666,1156,80713900,11.72,362282,2110.775515,14.56848934
10/9/2016,889879.1838,1209,79726300,11.59,389417,2141.816332,13.84269883
10/10/2016,744504.0071,1198,78807400,11.69,342278,2126.295923,14.02937335
10/11/2016,1063373.389,1299,79511500,11.73,616754,2126.295923,16.74079639
10/12/2016,740961.461,1340,79911200,11.43,535850,2110.775515,15.91934617
10/13/2016,627156.2858,1398,77803800,11.44,351218,2137.93623,16.31335971
10/14/2016,862931.8854,1231,77899700,11.53,434177,2137.93623,13.76528264
10/15/2016,875427.821,1305,78467700,11.1,421471,2141.816332,14.45196693
10/16/2016,781837.4662,1464,75628100,10.85,421644,2075.854597,16.3644911
10/17/2016,833258.2884,1274,73893100,10.62,501778,2161.216842,14.94228131
10/18/2016,570034.8296,1262,72371800,10.21,622564,2103.015311,16.34099173
10/19/2016,741855.9552,1171,69574100,10.29,623278,2141.816332,17.05014577
10/20/2016,1052213.665,1173,70293600,10.5,1118960,2141.816332,13.3854053
10/21/2016,954957.6096,1396,71970700,10.77,1101460,2099.135209,15.55069965
10/22/2016,944219.9977,1319,73483300,10.36,1057070,2134.056128,15.25179557
10/23/2016,586750.0076,1388,70799500,9.96,1071280,2114.655617,15.45568092
10/24/2016,675757.0018,1097,68050400,9.85,1138230,2114.655617,14.61777791
10/25/2016,799701.676,1292,67345800,9.41,1147660,2126.295923,18.90160329
10/26/2016,833193.2631,1440,64195800,9.34,1507430,2118.535719,20.02318242
10/27/2016,1435577.159,1458,63723300,9.71,1527680,2145.696434,16.17293072
10/28/2016,913716.3282,1429,66491500,9.07,1102490,2106.895413,19.78301453
10/29/2016,825176.8633,1418,62012400,8.61,1459460,2137.93623,16.07914398
10/30/2016,820848.7169,1337,59059600,9.67,1180810,2126.295923,15.33122231
10/31/2016,555971.0375,1290,66226100,9.2,1001140,2103.015311,13.56709288
11/1/2016,916383.8212,1582,63075600,9.04,1334790,2130.176025,17.14635622
11/2/2016,3433928.532,1754,61677200,8.94,1234770,2134.056128,20.24910767
11/3/2016,502334.7971,1348,61580500,9.12,1443680,2130.176025,14.89400058
11/4/2016,870858.3799,1262,62569800,9.13,1315030,2130.176025,15.60858201
11/5/2016,533773.4923,1265,62557700,9.21,764091,8741.805821,14.14308524
11/6/2016,439171.2507,1113,63217900,9.4,1174590,2126.295923,13.94131787
11/7/2016,845386.7843,1246,64568400,9.92,1597080,2106.895413,15.27870149
11/8/2016,859512.0036,1263,67892400,9.76,1509000,2141.816332,16.01965321
11/9/2016,1066478.76,1342,66863400,9.7,951744,2130.176025,15.90591702
11/10/2016,699807.8656,1336,66481100,9.67,621946,2130.176025,16.21504447
11/11/2016,773971.2935,1259,66375200,9.67,978517,2122.415821,14.81342295
11/12/2016,1030469.379,1455,66632200,9.64,1066110,2141.816332,15.6604748
11/13/2016,774725.557,1386,66259100,9.49,828714,2126.295923,15.18493899
11/14/2016,659615.3303,1477,65630600,9.68,619525,2137.93623,15.80199468
11/15/2016,775973.9666,1304,66754800,9.64,899729,2118.535719,15.23882989
11/16/2016,494326.366,1284,66347900,9.45,850986,2134.056128,15.72599941
11/17/2016,489843.4404,1270,65038700,9.02,1037810,2130.176025,17.16522212
11/18/2016,388069.4344,1166,62179200,8.95,867850,2137.93623,15.90747706
11/19/2016,2544668.649,1457,61722700,8.48,1120590,2114.655617,16.28724783
11/20/2016,620017.1243,1486,58585000,8.51,837398,2126.295923,16.33868813
11/21/2016,518966.9527,1205,58578200,8.58,685102,2130.176025,14.79706777
11/22/2016,405125.0282,1134,59180400,8.63,822084,2145.696434,13.88693343
11/23/2016,577382.426,1036,59792300,8.51,798355,2118.535719,15.62910185
11/24/2016,619693.3668,1369,58260600,9.13,929254,2114.655617,15.91324339
11/25/2016,774105.8411,1298,63117400,9.1,1170070,2134.056128,14.81069205
11/26/2016,765808.3232,1593,62900600,8.9,947235,2114.655617,16.06912419
11/27/2016,669158.1248,1354,61471600,9.09,1058670,2110.775515,15.54496828
11/28/2016,700947.8484,1191,62666300,8.96,848792,2153.456638,13.75614835
11/29/2016,501703.8034,1177,61963800,8.82,1402230,2118.535719,16.51971055
11/30/2016,319030.2172,943,61023300,8.91,605542,2122.415821,13.13632995
12/1/2016,711968.7947,1079,61634000,8.74,672328,2126.295923,13.74386708
12/2/2016,919701.6526,1243,60538100,8.66,823934,2122.415821,15.5259037
12/3/2016,420620.5749,864,59770500,8.88,939632,2122.415821,13.90918031
12/4/2016,486541.5452,933,61445900,8.82,889416,2141.816332,12.82836939
12/5/2016,501134.195,953,61042900,8.56,979175,9541.165005,16.0586042
12/6/2016,1040806.794,1144,59386400,8.8,1016800,2145.696434,13.74631934
12/7/2016,638466.012,1026,60880100,8.68,787296,2126.295923,13.60524079
12/8/2016,404973.7421,1182,60292700,8.75,713673,2145.696434,14.7232294
12/9/2016,468800.5983,1044,60752100,8.83,870014,2106.895413,14.4993702
12/10/2016,385565.7739,925,61391600,8.88,781253,2126.295923,12.65745411
12/11/2016,284625.0479,958,61671200,9.54,1065390,2130.176025,12.34493769
12/12/2016,643466.0215,1066,66123200,9.1,1054770,2126.295923,14.97746729
12/13/2016,529560.9885,967,63064100,9.39,971378,2118.535719,14.39522416
12/14/2016,4555971.445,1162,65366300,9.16,1416530,2126.295923,15.52537327
12/15/2016,502984.3026,1065,63821200,9.3,1999050,2153.456638,16.34384466
12/16/2016,516175.6975,994,64662300,9.89,1951350,2103.015311,13.40789984
12/17/2016,502757.4885,1129,68667100,9.74,1964650,2145.696434,16.96621339
12/18/2016,514988.2277,1137,67675800,9.89,1935260,2114.655617,15.59737425
12/19/2016,609952.4671,1074,68822100,10.32,2089000,2126.295923,14.96825777
12/20/2016,918368.6051,1322,71983000,10.22,2236060,2122.415821,21.72082932
12/21/2016,1156223.679,1273,71265200,9.81,2189580,2141.816332,19.87915164
12/22/2016,1611515.613,1311,68569100,9.79,2611390,2122.415821,19.16518136
12/23/2016,1529513.419,1343,68143200,9.56,2883150,2099.135209,18.99114562
12/24/2016,611011.5865,1268,66873600,9.83,2686220,2126.295923,17.55790969
12/25/2016,713029.0781,1140,68476200,10.01,2578850,2114.655617,15.41339247
12/26/2016,618641.8609,1196,69653100,9.7,2106310,2122.415821,15.90739638
12/27/2016,573433.3519,1190,67846400,9.74,2285700,2153.456638,16.55259396
12/28/2016,904303.8221,1215,67916000,10.07,2490150,2099.135209,17.89934644
12/29/2016,1267651.967,1238,70227400,10.85,3237930,2114.655617,19.28486187
12/30/2016,595865.2549,1182,75640100,11.11,4445310,2122.415821,17.49327207
12/31/2016,903873.9546,1433,77833900,11.21,3468330,2130.176025,20.86398785
1/1/2017,466834.3634,1005,78350600,11.23,3684210,2141.816332,15.84919136
1/2/2017,698266.9329,1073,78789700,11.81,3800380,2122.415821,16.81509914
1/3/2017,1256396.4,1156,82603400,12.78,3846520,2118.535719,17.06558005
1/4/2017,1509568.16,1522,89664000,16.52,4901250,2110.775515,19.83633166
1/5/2017,2780980.637,2349,116187000,14.38,2579450,9251.55623,25.78648198
1/6/2017,1736709.477,1762,101082000,12.03,2262740,2091.375005,23.21274342
1/7/2017,2975711.14,1664,83814000,12.44,2542530,2145.696434,23.47388413
1/8/2017,848945.8384,1439,87104800,12.54,3118970,2153.456638,20.41404119
1/9/2017,690404.311,1244,88154300,12.09,2365630,2095.255107,17.44619868
1/10/2017,802901.321,1363,84366800,12.49,1391630,2141.816332,16.9446237
1/11/2017,519920.9975,1094,87501500,11.3,3100210,2091.375005,15.96853794
1/12/2017,1068867.48,1065,79295200,12.22,8272830,2157.33674,18.99685001
1/13/2017,1473988.629,1424,85789600,12.59,8400930,2114.655617,20.10119325
1/14/2017,896422.9199,1176,88482900,12.08,7960870,2099.135209,17.53433527
1/15/2017,996195.0047,1235,84869100,12.39,4362180,2161.216842,17.42221936
1/16/2017,1252181.058,1266,86960200,12.94,3715630,2126.295923,18.52706391
1/17/2017,1991338.204,1214,90828600,14.25,1810660,2118.535719,15.87959711
1/18/2017,1931876.819,1334,100228000,14.06,1510760,2114.655617,18.89951518
1/19/2017,1173883.61,1192,99371100,15.18,2170870,2141.816332,18.6254342
1/20/2017,2894841.309,1507,106564000,15.16,2021010,2114.655617,21.07404413
1/21/2017,2284094.415,1413,106916000,14.97,1958960,2118.535719,19.53074773
1/22/2017,1379316.182,1126,105622000,15.11,1918440,2134.056128,18.28356628
1/23/2017,1564991.562,1052,106549000,15.19,1553800,2114.655617,17.92346394
1/24/2017,1305671.025,1107,106493000,14.09,2694720,2153.456638,16.17591177
1/25/2017,4643473.044,1142,99366700,14.51,1656580,2091.375005,18.02074246
1/26/2017,6972427.131,1156,102158000,15.04,1348170,2122.415821,17.30041782
1/27/2017,1669311.592,1223,106228000,15.34,1303190,2103.015311,17.90330179
1/28/2017,1373814.142,1146,108155000,15.27,1333010,2137.93623,17.90685332
1/29/2017,1039024.075,1237,107705000,15.51,1363910,2126.295923,15.72924657
1/30/2017,1366212.466,1053,109407000,15.96,2046270,2126.295923,15.79966591
1/31/2017,1840673.013,1171,112498000,16.07,1384500,2103.015311,19.5310127
2/1/2017,8069691.865,1422,113338000,16.03,2139000,2165.096944,17.78917849
2/2/2017,1674463.682,1319,112934000,16.31,1350760,2110.775515,16.60617851
2/3/2017,2391563.661,1377,115306000,17.52,1818910,2134.056128,16.30289299
2/4/2017,4360488.363,1958,124173000,17.62,1598070,9272.055413,23.43712805
2/5/2017,2598246.014,1967,124154000,17.06,1905980,2149.576536,20.04228727
2/6/2017,3205946.699,1690,120894000,17.12,1025680,2118.535719,17.767914
2/7/2017,3570187.798,1842,121211000,17.14,1388260,2118.535719,15.11604769
2/8/2017,2095040.289,1961,121430000,17.35,1552640,2130.176025,8.9575757
2/9/2017,2209160.963,1641,122937000,16.58,1793860,2114.655617,7.84741146
