date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
12/13/2015,25541487.11,9047,156708000,3.63,3218570,15350,100.9940192
12/14/2015,17612333.01,5837,158529000,3.61,3011480,14550,62.06146603
12/15/2015,15748470.51,7548,157776000,3.83,5124770,14525,91.0568436
12/16/2015,23314167.1,7964,167443000,3.7,3628690,13575,133.9862885
12/17/2015,13948272.13,9495,161615000,3.74,2244680,13825,134.4601324
12/18/2015,15199046.53,5178,163728000,3.76,2642590,14125,96.97736892
12/19/2015,14963779.99,3646,164389000,3.72,1480630,15000,93.23746731
12/20/2015,9256683.388,4551,163373000,3.54,2853130,15650,65.50920252
12/21/2015,9268687.979,4538,154934000,3.46,2244460,14150,81.31810628
12/22/2015,28336535.65,6111,151163000,3.42,1366080,14125,279.527016
12/23/2015,7376250.91,3509,150056000,3.58,2274490,13925,88.63737692
12/24/2015,29235841.64,5943,157004000,3.64,2530790,12975,210.4377721
12/25/2015,20227602.65,4500,159629000,3.62,1628860,15800,188.3860109
12/26/2015,6954220.792,3134,159347000,3.42,3880050,16025,84.01004233
12/27/2015,17562582.15,3629,149735000,3.48,2048800,15500,99.76114132
12/28/2015,13007596.92,4627,152300000,3.47,1647170,13250,114.9812162
12/29/2015,8638371.85,3659,152035000,3.5,2161460,14725,99.8208047
12/30/2015,7595055.362,4580,153896000,3.46,2202460,13475,97.6889726
12/31/2015,9023484.597,4005,151635000,3.48,2667620,13850,116.3899106
1/1/2016,6997358.759,3567,152570000,3.51,2791170,14500,111.5660864
1/2/2016,7060142.012,2772,154187000,3.5,3020260,13850,80.80480984
1/3/2016,6139426.289,4942,153739000,3.48,2406150,13600,127.0339626
1/4/2016,5976669.164,3261,152699000,3.5,3309740,14950,81.33542989
1/5/2016,4871332.535,5205,153319000,3.47,2104650,15000,134.6218982
1/6/2016,5759659.103,3574,152276000,3.45,2208860,14875,80.26842541
1/7/2016,10638031.64,3469,151582000,3.6,4560680,15475,76.45703895
1/8/2016,18674553.61,4522,158077000,3.57,3277990,13350,168.3920145
1/9/2016,28561074.46,6610,157142000,3.56,2934720,14550,237.0028314
1/10/2016,43104110.66,6992,156524000,3.54,2462000,14475,333.7261311
1/11/2016,23826909.58,5338,155131000,3.56,2931030,14825,278.6813483
1/12/2016,22317763.51,7533,156360000,3.49,4566050,14575,237.3799003
1/13/2016,9323879.268,3680,153644000,3.48,6745630,16450,100.700839
1/14/2016,18488947.15,4699,152853000,3.47,2044890,14575,109.5458817
1/15/2016,9941787.068,3222,152598000,3,5117640,13650,81.96790413
1/16/2016,24756248.84,3710,130687000,3.09,4170270,14000,90.1239935
1/17/2016,22147448.43,4838,136090000,3.03,1905660,14350,84.6740589
1/18/2016,12372814.7,5579,133145000,3.05,2304070,13775,73.97191637
1/19/2016,8117943.379,5612,134431000,3.02,1626900,15375,69.51432271
1/20/2016,6225224.281,3292,133024000,3.39,4438610,14050,71.80308354
1/21/2016,13478234.38,5007,149373000,3.22,3665110,14500,81.77771852
1/22/2016,14977698.19,4186,142657000,3.08,3589150,13425,82.39108301
1/23/2016,12348420.2,4068,136122000,3.1,2384900,14875,98.16795246
1/24/2016,9420373.798,4877,137555000,3.18,1806510,13675,97.11809147
1/25/2016,11246938.24,4721,140890000,3.13,1940070,14300,120.4051974
1/26/2016,8947397.193,5248,138171000,3.15,2926650,15000,103.5261028
1/27/2016,19730345.46,5688,139722000,3.29,5341690,15025,146.119182
1/28/2016,27227940.84,6646,145677000,3.12,3075380,15975,175.6512863
1/29/2016,26065211.57,6725,138886000,3.11,2555880,13675,133.2285422
1/30/2016,21980883.35,5132,138029000,3.08,1298980,13225,90.88348416
1/31/2016,9278389.361,5222,137129000,3.05,1450600,12150,102.0807217
2/1/2016,6884213.527,5579,136125000,3.08,1502430,11400,86.82666791
2/2/2016,12115136.59,5945,136820000,3.08,1279650,15850,92.07097672
2/3/2016,5397090.304,3358,136798000,3.05,1406560,15750,76.91417185
2/4/2016,3097374.548,3065,135567000,3.16,2059350,16300,66.1421986
2/5/2016,9510611.566,3977,140665000,3.14,1211900,14025,80.1826175
2/6/2016,7412657.848,3684,139756000,3.1,1394670,14125,72.31011467
2/7/2016,7463571.053,3852,138012000,3.09,1168970,15450,80.17762849
2/8/2016,5052251.066,3088,137272000,3.06,964279,14700,69.28159044
2/9/2016,3761003.181,3839,136615000,3.08,1197280,15075,63.50643303
2/10/2016,5767129.833,4065,137231000,3.1,1358800,14075,76.76871297
2/11/2016,8597018.418,3134,138300000,3.08,1263660,12900,75.37764349
2/12/2016,6069582.131,3306,137461000,3.11,1041630,14275,70.19714131
2/13/2016,5570362.947,3193,138655000,3.13,1313500,14025,65.81683273
2/14/2016,5491725.551,3503,140015000,3.21,1924190,14150,61.07045051
2/15/2016,9424071.851,3191,143812000,3.18,1521240,13925,59.32804374
2/16/2016,8932558.04,4054,142534000,3.21,1479430,14875,67.23478925
2/17/2016,6322684.959,3490,143699000,3.24,1857460,15275,61.85120053
2/18/2016,10016733.8,5039,144543000,3.25,1422270,14775,54.00537153
2/19/2016,9940758.436,3409,145267000,3.25,1780240,13525,63.68186207
2/20/2016,14699187.19,5079,145652000,3.46,3677250,13875,37.23383545
2/21/2016,24107940.78,5092,154250000,3.46,3518950,13725,81.63809491
2/22/2016,21379315.63,4914,154569000,3.48,2066780,14925,54.16426827
2/23/2016,15720881.92,5068,155639000,3.4,2416790,14650,37.1571596
2/24/2016,20912811.67,4232,151871000,3.37,1909510,14100,41.93934584
2/25/2016,13723919.8,4697,151157000,3.37,1556360,14900,39.44859284
2/26/2016,9413055.002,3943,150463000,3.42,1849390,14600,38.82067264
2/27/2016,10397593.32,3907,153161000,3.41,731107,14725,44.88863951
2/28/2016,9703051.778,3643,152561000,3.44,986849,15350,49.05245161
2/29/2016,21457333.86,3448,153819000,3.45,1431670,14300,47.15633065
3/1/2016,14555044.09,4955,154187000,3.43,1133580,14525,49.27923802
3/2/2016,14601560.82,3682,153604000,3.37,1469810,12075,64.24304796
3/3/2016,8553026.523,7745,150493000,3.32,1812040,14150,43.09850291
3/4/2016,15704029.15,4221,148651000,3.25,1459960,14400,42.56605072
3/5/2016,15904734.7,3678,145576000,3.19,1689010,14400,45.73480081
3/6/2016,11532768.56,4438,142926000,3.22,1010650,14475,51.64478427
3/7/2016,5793558.203,3573,144322000,3.27,1057270,14875,48.80761905
3/8/2016,11131534.94,3814,146604000,3.25,918434,15300,42.12850247
3/9/2016,6503782.843,3424,145714000,3.28,1247320,14050,34.51460779
3/10/2016,8807924.801,2924,146986000,3.29,898376,14175,38.65346715
3/11/2016,7016946.051,3499,147411000,3.38,1804450,14525,44.78276209
3/12/2016,16959130.77,4972,152154000,3.29,1076560,12700,45.00618713
3/13/2016,10670025.75,3302,147636000,3.31,1140930,13250,36.90831988
3/14/2016,8200505.822,3615,148568000,3.3,670283,15350,33.84341384
3/15/2016,8861858.08,4581,148354000,3.31,747107,14025,41.41145303
3/16/2016,10793717.91,3440,148574000,3.31,692940,14175,35.88592503
3/17/2016,8106692.021,3428,148815000,3.31,1038460,15050,40.01593947
3/18/2016,10026513.15,4636,148676000,3.17,1502010,15000,32.04343552
3/19/2016,13339927.58,4377,142595000,3.18,617579,15750,33.15101505
3/20/2016,11391891.82,4064,143129000,3.21,926158,15850,31.5483083
3/21/2016,9429866.037,4177,144239000,3.2,507480,14475,34.83702759
3/22/2016,7694797.342,4766,144058000,3.23,1265140,15925,25.06772923
3/23/2016,8849718.251,5091,145628000,3.24,1703040,14050,26.30700117
3/24/2016,8168809.895,3828,146180000,3.22,1394180,15750,28.25448838
3/25/2016,11052667.24,6832,145451000,3.23,1200290,13750,24.23065735
3/26/2016,9665067.621,4850,145487000,3.23,1117430,13675,22.84993142
3/27/2016,8057352.588,4914,145718000,3.3,2089890,13875,21.40417647
3/28/2016,8410026.89,4441,148970000,3.26,1427140,14150,24.10284066
3/29/2016,18304235.65,5099,147162000,3.23,1764730,14250,24.14957137
3/30/2016,10612806.81,5411,145624000,3.22,1450290,14575,23.28438317
3/31/2016,5884156.556,4463,145617000,3.26,1704440,14250,16.85001259
4/1/2016,6364042.833,5391,146576000,3.24,1316230,13075,18.45702157
4/2/2016,8608498.828,5303,146629000,3.26,1174830,14800,18.43440446
4/3/2016,6894042.729,5841,147378000,3.26,1281200,14225,20.34855727
4/4/2016,4951714.596,3969,147422000,3.25,1188610,15400,17.24269301
4/5/2016,5464852.554,4091,146779000,3.25,863788,14075,19.70892464
4/6/2016,9230129.866,5632,147390000,3.26,1088910,14925,23.3011979
4/7/2016,8480721.468,5241,147371000,3.25,1150280,14850,23.80496289
4/8/2016,11586947.92,5267,146734000,3.22,1352320,14050,21.09172361
4/9/2016,8553021.134,5751,145963000,3.22,1224580,12850,23.11923463
4/10/2016,13144744.54,6002,145907000,3.23,1417490,12150,22.27833769
4/11/2016,8539878.412,4848,146206000,3.24,1061060,14425,17.88240931
4/12/2016,6589612.886,5395,146827000,3.26,1305310,14400,19.48356976
4/13/2016,8181556.823,4050,147911000,3.24,1295720,15000,19.61144536
4/14/2016,6575820.698,3627,147175000,3.24,1190770,14025,18.55662415
4/15/2016,6023758.933,4111,147106000,3.28,1404400,14250,18.11000475
4/16/2016,10526755.5,4299,148813000,3.27,1155850,13700,19.21933769
4/17/2016,4750468.839,3708,148864000,3.26,1211900,12750,14.87317088
4/18/2016,3812400.057,3934,148017000,3.24,1317730,13875,14.97966889
4/19/2016,6415540.54,4441,147546000,3.29,1333410,15050,16.1585272
4/20/2016,5555176.299,4284,149541000,3.28,1638920,15400,15.59819385
4/21/2016,12424057.57,4477,149099000,3.35,1688230,15175,26.22130233
4/22/2016,10720570.51,4459,152137000,3.32,1569850,13250,23.54187693
4/23/2016,8868670.95,4128,150997000,3.33,1383790,13150,18.03148688
4/24/2016,6344430.723,4677,152206000,3.63,4502460,13475,17.89242121
4/25/2016,40077244.68,5720,164835000,3.81,6605750,13875,21.20575422
4/26/2016,60397118.89,6938,172756000,4.05,6717450,16200,24.57594571
4/27/2016,91484026.26,6558,184330000,3.89,9435190,15150,27.24754663
4/28/2016,49423846.08,7230,176662000,3.79,3952590,15725,25.78185983
4/29/2016,84247228.98,5573,172762000,3.81,2467080,13225,25.5024833
4/30/2016,22440462.26,5757,173790000,3.66,2502180,14000,20.41090653
5/1/2016,17237317.52,4973,166735000,3.71,1911590,14950,16.81595612
5/2/2016,17553288.98,5947,169120000,3.68,2667410,13850,20.97065348
5/3/2016,14531370.5,5724,167955000,3.74,2363200,12800,18.39730821
5/4/2016,19323833.34,5558,170729000,3.75,1716110,13100,23.76777263
5/5/2016,13480490.59,6033,170776000,3.71,1702120,13675,18.15882276
5/6/2016,18458567.21,6463,169660000,3.82,1899060,14100,19.98398848
5/7/2016,15225974.78,6173,174435000,3.95,3278610,14825,19.8927315
5/8/2016,30382601.01,6107,179835000,3.94,1783970,15325,21.0043449
5/9/2016,9932314.977,5076,179947000,4.06,3120940,14550,14.76875708
5/10/2016,24151539.81,6498,185501000,3.82,3688200,12975,24.28343867
5/11/2016,30662533.58,6771,174695000,3.88,2458140,14900,26.81797449
5/12/2016,25888604.69,6950,177543000,3.86,1798920,15050,34.04417282
5/13/2016,28668448.27,6784,176401000,3.93,2624100,13600,19.80341518
5/14/2016,24601532.65,7339,179752000,4.01,2444920,14050,19.48893822
5/15/2016,30697730.46,6230,183781000,4.06,2096570,14050,20.32839181
5/16/2016,21588278.41,6297,186086000,4.01,3632510,15200,18.48645243
5/17/2016,30445480.15,7234,183427000,3.98,2663640,15750,20.77458564
5/18/2016,39088065.53,7084,182396000,4,2377740,15450,20.65032422
5/19/2016,21488207.54,6848,183495000,3.83,3380010,14650,20.58130975
5/20/2016,23344498.64,6423,175409000,3.88,3638250,14150,24.26128308
5/21/2016,25808824.1,5807,178150000,3.95,1938010,13875,18.78325553
5/22/2016,16905485.47,5785,181558000,3.93,1849720,14150,17.78152859
5/23/2016,17420614.83,5833,180067000,3.97,1868020,13775,20.32938345
5/24/2016,20084314.66,6288,182003000,3.95,1742000,14250,20.4921289
5/25/2016,18867553.8,5459,181463000,4.05,2765530,14925,17.73038054
5/26/2016,25177110.98,6118,185862000,4.08,2530850,15175,29.38275202
5/27/2016,37745838.4,5875,187948000,4.5,10821100,14150,26.65358793
5/28/2016,110464373.4,8797,207386000,4.7,11564700,14025,23.57276923
5/29/2016,65109040.62,7878,215630000,4.61,7351420,15125,22.8959767
5/30/2016,50929995.46,6492,213115000,4.67,3805050,14175,19.57374522
5/31/2016,75076619.97,7296,215697000,4.65,5187600,11875,22.52114271
6/1/2016,58876003.34,7905,214171000,4.74,4577160,11650,20.96705989
6/2/2016,71873588.61,6913,218428000,4.72,2121360,10850,17.13160519
6/3/2016,21636135.61,7397,217333000,4.86,4061990,11475,21.05877044
6/4/2016,22199613.36,9301,224016000,4.81,3214800,14550,26.24118848
6/5/2016,20846987.6,4744,221106000,4.81,2257820,15075,17.17054109
6/6/2016,19654913.9,3470,221912000,4.96,2993510,14425,15.90007045
6/7/2016,19407809.29,4266,228462000,4.77,3881380,16050,21.65300083
6/8/2016,26927184.34,4185,220210000,4.75,3507640,15200,22.52558648
6/9/2016,19959668.16,3944,220448000,4.69,6438540,15150,20.08963051
6/10/2016,20858755.99,3620,219324000,4.84,6975970,14875,20.23277494
6/11/2016,30007051.85,3760,225407000,5.01,10294700,13475,20.56711783
6/12/2016,27912948.79,3650,234022000,5.33,13753200,15225,24.05214114
6/13/2016,56353727.55,4839,250146000,5.29,8668280,15075,28.6175284
6/14/2016,47139746.86,5530,245165000,5.2,8488220,14375,38.89841532
6/15/2016,43931671.12,5333,241446000,5.24,3917000,14025,27.24013961
6/16/2016,41590533.04,4994,242907000,5.66,9930590,14775,25.14679038
6/17/2016,44193030.91,6116,262382000,5.59,12383200,14625,24.79148762
6/18/2016,133715744.1,6739,259298000,5.56,7878070,13925,25.11602325
6/19/2016,45557392.27,4307,257369000,5.59,3760240,16375,22.365308
6/20/2016,27290603.92,4088,260458000,5.29,4154880,15850,17.92317659
6/21/2016,26018867.42,4643,244250000,4.82,11984800,14200,22.01664062
6/22/2016,36653598.7,5379,223663000,3.91,11522400,14625,24.55611186
6/23/2016,39784831.65,5249,181586000,3.85,11138900,14050,23.38386702
6/24/2016,70869123.47,7012,178563000,4.28,9364750,12975,23.93071403
6/25/2016,60158739.03,5548,198221000,4.23,6057000,13700,21.63193754
6/26/2016,35975015.78,4440,196813000,4.07,4480920,14150,20.14715138
6/27/2016,35993674.63,4139,187984000,4.12,2749620,12525,19.99757168
6/28/2016,29781947.49,4129,192051000,4.1,2867420,16100,19.62585121
6/29/2016,36371532.24,4321,190440000,4.06,2211450,15175,19.63640606
6/30/2016,25770389.12,4850,189371000,4.19,2864910,14900,20.42070113
7/1/2016,25490118.44,4402,194823000,4.26,6987180,14175,17.08240867
7/2/2016,38030115.43,4294,198801000,4.59,16646200,14125,21.35356971
7/3/2016,33779514.66,3743,216679000,4.25,7659710,15700,16.48300892
7/4/2016,72602802.39,3739,198695000,4.54,5062640,15250,18.05402897
7/5/2016,47483636.98,3868,212025000,4.45,4707390,15475,22.47788399
7/6/2016,46446756.36,3755,207751000,4.47,3238960,15325,21.79421041
7/7/2016,37233768.99,3886,209306000,4.11,6277860,14125,18.26868352
7/8/2016,48987454.53,4356,191626000,4.22,5033530,12300,37.10987977
7/9/2016,39354157.35,3770,197337000,4.16,6256370,10000,19.85182555
7/10/2016,33234607.12,3679,191996000,4.1,3039620,12050,17.07420016
7/11/2016,31979537.82,3293,192038000,4.09,3282920,15150,23.28181774
7/12/2016,29779804.25,3843,190754000,4.15,2734250,15925,30.67572892
7/13/2016,35884101.16,3794,194119000,4.14,2215370,17525,16.88378118
7/14/2016,26865561.65,3298,193166000,4.15,1663660,15825,20.9718808
7/15/2016,33619954.93,3367,193859000,4.16,1668020,15475,17.43204761
7/16/2016,21517527.97,4997,193834000,4.13,1378140,13750,30.45351582
7/17/2016,22876519.35,3678,193199000,4.19,2155230,15600,20.03208075
7/18/2016,27667837.56,3526,196145000,4.15,1577810,15900,13.26747687
7/19/2016,23543241.01,3504,194028000,4.15,1563330,14800,13.20897698
7/20/2016,29814087.83,3242,193958000,4.13,1908710,13825,16.04551466
7/21/2016,31863415.3,3825,193228000,4.12,1422410,14050,26.67012022
7/22/2016,26117666.9,3912,192936000,4.04,2677970,13575,17.39838195
7/23/2016,28291563.1,3621,189102000,4.06,1568890,13325,19.90173304
7/24/2016,21820691.65,3013,190145000,4.07,1839420,13500,14.1403299
7/25/2016,36974113.19,3322,190621000,4.03,1535980,13975,11.45279189
7/26/2016,24846314.34,3626,189020000,3.97,2545920,14875,13.37185109
7/27/2016,38904788.93,4685,185692000,3.96,1847300,13875,16.49044931
7/28/2016,30773953.58,3699,185791000,3.97,1728410,15100,15.55374556
7/29/2016,19729108.34,3112,186270000,4.08,1744370,13850,13.69800344
7/30/2016,26217499.85,3075,191389000,4.06,1388580,15800,14.18725835
7/31/2016,24524028.18,3269,191302000,4.01,1921460,13850,14.49533281
8/1/2016,21278053.04,3053,190585000,3.86,1991690,15700,16.39403871
8/2/2016,39385945.67,4259,181673000,3.64,5039290,14775,21.0362896
8/3/2016,48803862.4,4601,170828000,3.72,2875880,15325,19.51506032
8/4/2016,45742323.02,5188,174289000,3.75,1593350,15100,17.88189225
8/5/2016,32771406.34,3841,175755000,3.73,1162030,15025,12.54090384
8/6/2016,32903389.9,3526,174833000,3.76,1371060,15175,11.87662415
8/7/2016,24018456.19,3356,176649000,3.78,1335400,14500,12.47697706
8/8/2016,34081185.8,3686,177444000,3.79,1379300,13400,14.89216874
8/9/2016,15255080.22,3386,177889000,3.76,1878160,13975,16.78797737
8/10/2016,14170561.58,3026,176955000,3.72,1656370,14950,27.31554735
8/11/2016,13877546.41,2686,174921000,3.74,2374230,13950,17.39150647
8/12/2016,21045069.92,3480,175966000,3.71,2025430,14975,21.00268941
8/13/2016,18129493.01,3470,174620000,3.71,2473190,14875,19.70440611
8/14/2016,22191783.69,3334,175008000,3.65,2655030,15675,19.95755093
8/15/2016,13564637.25,2877,171883000,3.58,3314040,13825,32.79081288
8/16/2016,21252772.67,3299,168951000,3.64,2302180,13325,17.98791021
8/17/2016,21377224.8,3327,171832000,3.6,1830120,13875,16.44278332
8/18/2016,22453425.33,3331,169884000,3.61,1645410,12300,14.84361909
8/19/2016,12932674.39,3175,170319000,3.6,1433570,13525,14.34922523
8/20/2016,11268161.92,3305,170236000,3.62,1642330,16125,14.3394893
8/21/2016,11061892.01,2693,170829000,3.62,1321380,14875,15.74281404
8/22/2016,10255501.01,2712,170790000,3.66,2685030,15175,15.87473786
8/23/2016,14847995.85,3479,173066000,3.93,12154100,15675,21.57092431
8/24/2016,50555333.75,5720,185610000,3.86,4425210,14900,24.85667077
8/25/2016,30203099.29,4331,182248000,3.8,3206370,14325,21.18166845
8/26/2016,30249831.65,3971,179722000,3.83,2392690,13450,26.77752021
8/27/2016,20217332.9,3279,180864000,3.74,6505780,14050,16.53893019
8/28/2016,15214226.44,3298,176715000,3.74,2380150,14325,17.64177095
8/29/2016,16571991.34,3080,176842000,3.76,2610000,13950,13.21206137
8/30/2016,17658632.97,3502,178314000,3.8,2315030,15875,14.03571524
8/31/2016,17049618.93,3379,180189000,3.8,1678550,13450,15.15803634
9/1/2016,20157757.61,3737,179752000,3.83,2241890,14725,29.55171801
9/2/2016,19964034.28,3472,181757000,3.82,1984050,15425,23.768336
9/3/2016,17234489.62,3479,181349000,3.89,2484220,13625,24.53571158
9/4/2016,12963506.49,3171,184540000,4.01,4834060,14975,18.15634691
9/5/2016,28647908.22,3371,190686000,3.98,4245990,14450,27.08799068
9/6/2016,18494069.32,3575,188974000,3.97,1699160,14400,22.23486607
9/7/2016,22661335.05,3414,189261000,3.97,1988370,14300,17.16321182
9/8/2016,12367612.75,3341,188381000,3.99,2425520,13250,15.6367386
9/9/2016,13440895.07,3447,189118000,3.97,1450080,14875,17.02372077
9/10/2016,10029742.48,3000,188630000,3.97,661652,14225,14.41880361
9/11/2016,7569917.899,2571,188515000,3.86,2100480,15275,18.78069019
9/12/2016,8179332.213,2612,183908000,3.82,2454330,15025,23.36425242
9/13/2016,17120851.08,3524,182131000,3.82,2219650,14300,18.45544574
9/14/2016,14838204.42,3091,181565000,3.83,1322330,13275,16.43225285
9/15/2016,10174101.41,2851,182156000,3.81,1793220,14150,11.27763412
9/16/2016,7379240.643,2669,181512000,3.81,1663730,15450,14.37859307
9/17/2016,7986250.468,2975,180848000,3.81,1568340,13750,10.81530433
9/18/2016,6037561.736,2750,181377000,4.04,1727830,14875,16.13081559
9/19/2016,7477468.348,2414,192499000,3.83,1606420,13700,13.52354777
9/20/2016,7837446.14,3189,182404000,3.84,2263260,15600,11.76718344
9/21/2016,5022371.559,2931,184357000,3.84,3853090,14825,13.02229728
9/22/2016,11491831.64,3368,183805000,3.77,1445220,13650,14.82286539
9/23/2016,7992280.608,3449,179509000,3.81,1572350,14425,11.85711713
9/24/2016,5895850.937,2799,181929000,3.81,2118420,15750,12.44423941
9/25/2016,5064504.069,2335,181090000,3.81,1540650,14675,11.41326701
9/26/2016,7045553.89,2898,181334000,3.86,2148250,14175,14.52663136
9/27/2016,9933769.517,3089,184100000,3.85,1734250,13525,13.4877568
9/28/2016,9787092.497,2861,183854000,3.84,1905040,13675,23.98679173
9/29/2016,8357336.148,2805,183299000,3.85,1674200,13975,13.59150727
9/30/2016,6214647.108,3098,183655000,3.84,2104930,13800,15.11552567
10/1/2016,8397048.45,3040,183883000,3.85,1426340,14775,11.72503718
10/2/2016,7345684.988,3007,183871000,3.84,1373630,14900,18.13749972
10/3/2016,5569265.624,2442,184113000,3.84,1207110,15075,13.49658899
10/4/2016,5796060.041,2466,183632000,3.82,1116870,14950,11.64877146
10/5/2016,5655511.244,2984,183364000,3.84,1394850,14750,14.58737308
10/6/2016,8144191.681,3091,184097000,3.85,1415940,13100,17.91758237
10/7/2016,5723689.197,4273,183775000,3.86,1596220,13850,15.20194597
10/8/2016,6455498.415,3772,185048000,3.84,1544210,14800,14.23238862
10/9/2016,7820391.487,2931,184174000,3.82,1239070,12700,10.08033239
10/10/2016,7344925.644,2867,183200000,3.8,1420790,13900,11.69223022
10/11/2016,8543824.396,3515,182337000,3.82,2025380,15350,14.69596109
10/12/2016,11917373.35,3307,183178000,3.76,3154520,14100,17.22928602
10/13/2016,10321072.23,3391,179685000,3.91,3798640,14425,21.8035142
10/14/2016,13114848.23,3584,187679000,3.9,2142390,14100,21.20625853
10/15/2016,15240058.91,3344,187173000,3.87,1664980,12925,20.26186043
10/16/2016,7288956.618,3043,186368000,3.89,2160150,13100,18.83929939
10/17/2016,9101229.711,3005,186886000,3.91,1716740,13075,13.83653895
10/18/2016,8388182.289,4300,189918000,3.84,1790400,15200,17.69585884
10/19/2016,10049449.72,3586,184789000,3.8,2243800,14825,12.88373875
10/20/2016,9195516.647,4746,183013000,3.78,2417550,15950,14.44153939
10/21/2016,7914685.556,4281,182216000,3.81,2881980,13925,12.60307512
10/22/2016,10689699.13,3548,183201000,3.89,3858130,13600,9.42000062
10/23/2016,19695615.01,3122,187295000,3.92,3927550,13600,12.68316271
10/24/2016,17503340.26,3021,188620000,3.87,2999400,13300,12.33822071
10/25/2016,12112811.82,3890,186325000,3.9,3154970,14200,15.62605924
10/26/2016,10044620.49,4563,188315000,3.96,5418040,15325,17.89805531
10/27/2016,12631778.29,4848,190729000,4.02,6216070,16050,16.1626197
10/28/2016,10334215.28,4985,194431000,3.97,4260230,15225,16.25741857
10/29/2016,13928276.18,4384,191631000,4.09,5732580,14575,15.99168359
10/30/2016,19645277.34,4054,197445000,4.03,4364420,14525,19.76815519
10/31/2016,13358706.45,3795,194664000,3.99,3893350,13725,19.60343157
11/1/2016,12469922.02,4316,192875000,4.09,4714890,16225,17.99907112
11/2/2016,18706583.89,4405,197384000,4.1,3646100,15500,22.624065
11/3/2016,12293301.88,3722,198519000,3.86,5883490,15475,18.61982265
11/4/2016,27922532.2,4252,186157000,3.88,3481430,15300,21.75434473
11/5/2016,14034933.63,3896,187313000,3.87,2318820,13925,20.44761671
11/6/2016,9989186.899,3343,186487000,3.89,2192880,13925,19.77208378
11/7/2016,9576183.742,3418,187897000,3.84,2806430,14025,17.54585487
11/8/2016,11966198.3,3836,185467000,3.84,2493340,13675,17.50055252
11/9/2016,5910808.114,3547,185956000,3.86,2894790,13700,15.94911226
11/10/2016,7735633.601,3723,186617000,3.82,2334820,13950,20.10999755
11/11/2016,9701776.226,2953,185609000,3.82,2124360,15625,22.43640828
11/12/2016,5664870.245,3275,184604000,3.76,2592430,16575,22.40403735
11/13/2016,10225464.01,3130,182326000,3.88,3344370,14475,23.50976642
11/14/2016,24293742.59,3706,187837000,3.88,2525810,14750,16.56710862
11/15/2016,11312052,3270,188377000,3.89,3032290,14725,22.9642306
11/16/2016,14650642.75,3900,188998000,4.02,4232760,14475,17.22312334
11/17/2016,25921288.85,3883,196573000,3.94,3120160,14575,20.68336275
11/18/2016,18781183.17,3558,191930000,3.96,2650960,14325,18.68295729
11/19/2016,12478934.18,3218,192896000,3.95,2048720,14500,17.24434527
11/20/2016,10548589.11,2878,192391000,3.92,2680300,14475,17.96822453
11/21/2016,13785683.58,3328,190816000,3.94,1999840,14650,19.72549112
11/22/2016,14220154.67,3604,191849000,3.95,2347880,14675,20.65800095
11/23/2016,21130902.73,3604,192719000,3.93,2184200,15075,15.38519213
11/24/2016,12714979.38,3033,190992000,3.91,2089790,15225,14.22773878
11/25/2016,12982323.14,3084,190123000,3.92,2211790,15550,18.05926338
11/26/2016,11663285.44,2719,190557000,3.89,1782340,15700,17.12585827
11/27/2016,8060432.369,2851,190001000,3.88,1631940,15900,17.66887591
11/28/2016,8175505.195,2956,189561000,3.88,1726410,13675,16.83051836
11/29/2016,8021808.936,2955,189365000,3.87,2436960,14925,16.70273704
11/30/2016,9879656.348,3445,189196000,3.89,1857280,15200,11.42602333
12/1/2016,9676625.846,3341,190306000,3.91,1985600,15100,13.20782574
12/2/2016,8815324.41,3221,190840000,3.95,2559070,14550,13.7339143
12/3/2016,9734238.125,3452,192376000,3.92,1805780,14600,12.7393928
12/4/2016,9909381.053,3004,191594000,3.9,1908090,14450,14.54983053
12/5/2016,6317758.363,3066,189313000,3.53,11106200,14100,14.94452326
12/6/2016,37809694.62,4991,170093000,3.54,3007340,13900,26.10880932
12/7/2016,21676536.32,4007,172683000,3.62,2537240,15025,19.22391885
12/8/2016,11645765.38,3547,175746000,3.69,2683090,15600,15.93522537
12/9/2016,15019488.45,3965,180109000,3.69,1758140,14700,20.56554202
12/10/2016,10480954.99,3045,180350000,3.68,2093810,15050,15.70018067
12/11/2016,12469111.7,2560,180064000,3.64,1948170,14525,11.63598832
12/12/2016,9772492.307,2807,177808000,3.66,2465660,13250,15.1472124
12/13/2016,7740509.296,2747,179068000,3.65,1962750,14325,16.27771792
12/14/2016,6917074.526,2331,178719000,3.62,2618560,14325,18.90387075
12/15/2016,9204778.33,2517,176603000,3.62,2679340,14275,18.5602772
12/16/2016,12669682.59,2784,177349000,3.63,1625780,13850,18.01174771
12/17/2016,10828359.91,2886,177535000,3.7,2559210,14425,18.85566409
12/18/2016,10185219.26,2582,181204000,3.68,1951490,13125,16.22529584
12/19/2016,12934585.54,2897,179953000,3.66,2274070,14675,12.47896083
12/20/2016,12209370.65,2966,179159000,3.66,2335510,15200,13.3496502
12/21/2016,10105246.56,3715,179441000,3.65,2913250,14325,14.3248612
12/22/2016,11716358.21,3293,179542000,3.71,3657740,13550,16.7871736
12/23/2016,27491492.95,3546,182056000,4.66,15539100,13825,22.08274043
